sex,age_start,age_end,year_start,year_end,cat1,cat2,cat3,cat4
Male,0.01917808,0.07671233,2004,2005,0.0472891685346154,0.11022778406791568,0.2125846295498697,0.6298984178475993
Male,0.01917808,0.07671233,2005,2006,0.04683717742296767,0.10989151533945898,0.21274594659653734,0.630525360641036
Male,0.01917808,0.07671233,2006,2007,0.04581752867117527,0.10929244944231632,0.21318482718639373,0.6317051947001147
Male,0.01917808,0.07671233,2007,2008,0.04477691048262839,0.1086576479545083,0.21366729853870145,0.6328981430241619
Male,0.01917808,0.07671233,2008,2009,0.0437595092257798,0.107997420633606,0.21413824038871912,0.6341048297518951
Male,0.01917808,0.07671233,2009,2010,0.04278877267076835,0.10732568547495788,0.2145505287116449,0.6353350131426289
Male,0.01917808,0.07671233,2010,2011,0.04186727246380026,0.10665986569787708,0.21486509960963757,0.6366077622286851
Male,0.01917808,0.07671233,2011,2012,0.04187236925972732,0.10664969535007472,0.21463614159592126,0.6368417937942766
Male,0.01917808,0.07671233,2012,2013,0.04189902934221924,0.10664155197596965,0.21436576121298873,0.6370936574688224
Male,0.01917808,0.07671233,2013,2014,0.04196893033185352,0.10663113727106709,0.21406805644645985,0.6373318759506196
Male,0.01917808,0.07671233,2014,2015,0.042078335152914835,0.10661717611361589,0.21375830537706716,0.6375461833564021
Male,0.01917808,0.07671233,2015,2016,0.04219808714308054,0.10660141710471974,0.21345293909292945,0.6377475566592703
Male,0.01917808,0.07671233,2016,2017,0.042707676250918446,0.10691041292701761,0.21319050284061652,0.6371914079814474
Male,0.01917808,0.07671233,2017,2018,0.04319365848210513,0.1072275971521545,0.21294621245753725,0.6366325319082031
Male,0.01917808,0.07671233,2018,2019,0.04216646321746352,0.10649309857289581,0.2136162144869344,0.6377242237227062
Male,0.01917808,0.07671233,2019,2020,0.04116310650741461,0.1057235916181004,0.2142519070976058,0.6388613947768792
Male,0.07671233,1.0,1990,1991,0.04566059892419996,0.10990822635977174,0.21560611724051576,0.6288250574755125
Male,0.07671233,1.0,1991,1992,0.04552425461308761,0.11022458366641844,0.21659695386625305,0.6276542078542409
Male,0.07671233,1.0,1992,1993,0.04538321293466184,0.1105014919708984,0.21759293186617135,0.6265223632282685
Male,0.07671233,1.0,1993,1994,0.045235691828774446,0.11073509798527652,0.21858467535431014,0.6254445348316389
Male,0.07671233,1.0,1994,1995,0.045080083830856765,0.11092241225425313,0.21956271512790013,0.62443478878699
Male,0.07671233,1.0,1995,1996,0.04491495781019752,0.11106132466003266,0.22051750671448733,0.6235062108152825
Male,0.07671233,1.0,1996,1997,0.04522395718213505,0.11132134593694343,0.22073467845725045,0.622720018423671
Male,0.07671233,1.0,1997,1998,0.04543602251259758,0.11154455804043206,0.2209637263077355,0.6220556931392348
Male,0.07671233,1.0,1998,1999,0.04557489626460962,0.11174115433074527,0.22120844467114242,0.6214755047335027
Male,0.07671233,1.0,1999,2000,0.04566726584062827,0.11192005840682862,0.2214713255725372,0.6209413501800061
Male,0.07671233,1.0,2000,2001,0.04574280940126141,0.1120889406477942,0.22175355141125264,0.6204146985396918
Male,0.07671233,1.0,2001,2002,0.04572972852484837,0.11197616968003336,0.22154865265920326,0.620745449135915
Male,0.07671233,1.0,2002,2003,0.04566182928555701,0.11180700368742061,0.22135775931959198,0.6211734077074305
Male,0.07671233,1.0,2003,2004,0.04554629468365069,0.11160179681839967,0.22119211119143442,0.6216597973065152
Male,0.07671233,1.0,2004,2005,0.04539290166022594,0.11138448130371531,0.22105753559925048,0.6221650814368083
Male,0.07671233,1.0,2005,2006,0.04521398877927428,0.11118252503031534,0.2209544318353085,0.6226490543551019
Male,0.07671233,1.0,2006,2007,0.04433189724704057,0.11058055519263488,0.22156697839774708,0.6235205691625775
Male,0.07671233,1.0,2007,2008,0.043393910220101375,0.10995240765520684,0.22222452580496216,0.6244291563197296
Male,0.07671233,1.0,2008,2009,0.04243686459885013,0.1092937783790284,0.2228745525160244,0.6253948045060971
Male,0.07671233,1.0,2009,2010,0.041497990311379074,0.10861395661259148,0.2234747305502623,0.6264133225257672
Male,0.07671233,1.0,2010,2011,0.04061499010927311,0.10793587825746151,0.22399287002998186,0.6274562616032835
Male,0.07671233,1.0,2011,2012,0.04006188224097886,0.10753606648618136,0.22439770462467704,0.6280043466481627
Male,0.07671233,1.0,2012,2013,0.03954127612758856,0.10714099501799863,0.22477328339779165,0.6285444454566211
Male,0.07671233,1.0,2013,2014,0.03903457802650278,0.10673818282417237,0.225136850880367,0.6290903882689579
Male,0.07671233,1.0,2014,2015,0.03852605415717914,0.10632171401429033,0.22550097549027964,0.6296512563382508
Male,0.07671233,1.0,2015,2016,0.03800280484064453,0.1058922129274182,0.22587356759029248,0.6302314146416448
Male,0.07671233,1.0,2016,2017,0.0372017945895177,0.10517732237145451,0.22619701988403682,0.631423863154991
Male,0.07671233,1.0,2017,2018,0.036400365534158555,0.10439097958241293,0.22655927447865046,0.632649380404778
Male,0.07671233,1.0,2018,2019,0.0357601917634585,0.10377983059454461,0.22683711647135776,0.633622861170639
Male,0.07671233,1.0,2019,2020,0.03514390803482979,0.10319118103317833,0.22707950629102025,0.6345854046409716
Male,1.0,5.0,1990,1991,0.017756563403224117,0.08170696047637885,0.22294954202503708,0.67758693409536
Male,1.0,5.0,1991,1992,0.017820897257038892,0.0818365345729052,0.22284791244801633,0.6774946557220396
Male,1.0,5.0,1992,1993,0.017850406406113857,0.08189847388510184,0.2227623996702196,0.6774887200385646
Male,1.0,5.0,1993,1994,0.017852916754647664,0.08190740083718102,0.22268908111786911,0.6775506012903022
Male,1.0,5.0,1994,1995,0.017836464679118907,0.08187906667643974,0.22262391712548388,0.6776605515189573
Male,1.0,5.0,1995,1996,0.01780930728651637,0.08183037161410087,0.22256274585546054,0.6777975752439223
Male,1.0,5.0,1996,1997,0.017741189954588468,0.0816146379503152,0.22224845136141463,0.6783957207336817
Male,1.0,5.0,1997,1998,0.017624527010089274,0.0813133617840245,0.22192329318378182,0.6791388180221044
Male,1.0,5.0,1998,1999,0.01747974569117814,0.08095728206581039,0.22157685502016217,0.6799861172228493
Male,1.0,5.0,1999,2000,0.01732561131581981,0.08057806274260157,0.22120586403094095,0.6808904619106377
Male,1.0,5.0,2000,2001,0.0171792247701685,0.0802082876302667,0.22081418821166465,0.6817982993879002
Male,1.0,5.0,2001,2002,0.016977321353884314,0.07986471427539342,0.22061129750890413,0.6825466668618181
Male,1.0,5.0,2002,2003,0.01676692008311048,0.07950000902702137,0.2203556666917331,0.6833774041981351
Male,1.0,5.0,2003,2004,0.016549510708264048,0.07911768100468883,0.22008802179933182,0.6842447864877154
Male,1.0,5.0,2004,2005,0.016325262242810654,0.07872275591226348,0.2198497312676088,0.6851022505773171
Male,1.0,5.0,2005,2006,0.01609302330317857,0.0783217766349664,0.21968279366323842,0.6859024063986165
Male,1.0,5.0,2006,2007,0.016012122478228575,0.0782180498193061,0.21970953763132886,0.6860602900711364
Male,1.0,5.0,2007,2008,0.015904235093220524,0.07808996516569444,0.21974354459088888,0.6862622551501962
Male,1.0,5.0,2008,2009,0.015777789752138394,0.0779428354261822,0.21979033630248704,0.6864890385191923
Male,1.0,5.0,2009,2010,0.015645137400850963,0.07779101555280539,0.21985182319721291,0.6867120238491308
Male,1.0,5.0,2010,2011,0.015522569246833168,0.07765792344253729,0.21992630001625182,0.6868932072943778
Male,1.0,5.0,2011,2012,0.015300190912948618,0.07731862772674002,0.21988318508897392,0.6874979962713375
Male,1.0,5.0,2012,2013,0.015083638025386729,0.07699549539109414,0.21988952623434382,0.6880313403491752
Male,1.0,5.0,2013,2014,0.01486977890530929,0.07668052498221307,0.21992483662063742,0.6885248594918403
Male,1.0,5.0,2014,2015,0.01465695625257979,0.07636296528702226,0.21996979477362275,0.6890102836867753
Male,1.0,5.0,2015,2016,0.01444500889128412,0.07602934693305687,0.22000624233783017,0.6895194018378288
Male,1.0,5.0,2016,2017,0.014159012112553528,0.07558870853343569,0.2200943831064194,0.6901578962475914
Male,1.0,5.0,2017,2018,0.01384513681131639,0.07517028257208086,0.22018626983260398,0.6907983107839988
Male,1.0,5.0,2018,2019,0.01374328375255521,0.07496439154056665,0.22011745850256179,0.6911748662043163
Male,1.0,5.0,2019,2020,0.01366885599836849,0.0747429301575854,0.21999973659549502,0.6915884772485511
Male,5.0,10.0,1990,1991,0.0,0.0,0.0,1.0
Male,5.0,10.0,1991,1992,0.0,0.0,0.0,1.0
Male,5.0,10.0,1992,1993,0.0,0.0,0.0,1.0
Male,5.0,10.0,1993,1994,0.0,0.0,0.0,1.0
Male,5.0,10.0,1994,1995,0.0,0.0,0.0,1.0
Male,5.0,10.0,1995,1996,0.0,0.0,0.0,1.0
Male,5.0,10.0,1996,1997,0.0,0.0,0.0,1.0
Male,5.0,10.0,1997,1998,0.0,0.0,0.0,1.0
Male,5.0,10.0,1998,1999,0.0,0.0,0.0,1.0
Male,5.0,10.0,1999,2000,0.0,0.0,0.0,1.0
Male,5.0,10.0,2000,2001,0.0,0.0,0.0,1.0
Male,5.0,10.0,2001,2002,0.0,0.0,0.0,1.0
Male,5.0,10.0,2002,2003,0.0,0.0,0.0,1.0
Male,5.0,10.0,2003,2004,0.0,0.0,0.0,1.0
Male,5.0,10.0,2004,2005,0.0,0.0,0.0,1.0
Male,5.0,10.0,2005,2006,0.0,0.0,0.0,1.0
Male,5.0,10.0,2006,2007,0.0,0.0,0.0,1.0
Male,5.0,10.0,2007,2008,0.0,0.0,0.0,1.0
Male,5.0,10.0,2008,2009,0.0,0.0,0.0,1.0
Male,5.0,10.0,2009,2010,0.0,0.0,0.0,1.0
Male,5.0,10.0,2010,2011,0.0,0.0,0.0,1.0
Male,5.0,10.0,2011,2012,0.0,0.0,0.0,1.0
Male,5.0,10.0,2012,2013,0.0,0.0,0.0,1.0
Male,5.0,10.0,2013,2014,0.0,0.0,0.0,1.0
Male,5.0,10.0,2014,2015,0.0,0.0,0.0,1.0
Male,5.0,10.0,2015,2016,0.0,0.0,0.0,1.0
Male,5.0,10.0,2016,2017,0.0,0.0,0.0,1.0
Male,5.0,10.0,2017,2018,0.0,0.0,0.0,1.0
Male,5.0,10.0,2018,2019,0.0,0.0,0.0,1.0
Male,5.0,10.0,2019,2020,0.0,0.0,0.0,1.0
Male,10.0,15.0,1990,1991,0.0,0.0,0.0,1.0
Male,10.0,15.0,1991,1992,0.0,0.0,0.0,1.0
Male,10.0,15.0,1992,1993,0.0,0.0,0.0,1.0
Male,10.0,15.0,1993,1994,0.0,0.0,0.0,1.0
Male,10.0,15.0,1994,1995,0.0,0.0,0.0,1.0
Male,10.0,15.0,1995,1996,0.0,0.0,0.0,1.0
Male,10.0,15.0,1996,1997,0.0,0.0,0.0,1.0
Male,10.0,15.0,1997,1998,0.0,0.0,0.0,1.0
Male,10.0,15.0,1998,1999,0.0,0.0,0.0,1.0
Male,10.0,15.0,1999,2000,0.0,0.0,0.0,1.0
Male,10.0,15.0,2000,2001,0.0,0.0,0.0,1.0
Male,10.0,15.0,2001,2002,0.0,0.0,0.0,1.0
Male,10.0,15.0,2002,2003,0.0,0.0,0.0,1.0
Male,10.0,15.0,2003,2004,0.0,0.0,0.0,1.0
Male,10.0,15.0,2004,2005,0.0,0.0,0.0,1.0
Male,10.0,15.0,2005,2006,0.0,0.0,0.0,1.0
Male,10.0,15.0,2006,2007,0.0,0.0,0.0,1.0
Male,10.0,15.0,2007,2008,0.0,0.0,0.0,1.0
Male,10.0,15.0,2008,2009,0.0,0.0,0.0,1.0
Male,10.0,15.0,2009,2010,0.0,0.0,0.0,1.0
Male,10.0,15.0,2010,2011,0.0,0.0,0.0,1.0
Male,10.0,15.0,2011,2012,0.0,0.0,0.0,1.0
Male,10.0,15.0,2012,2013,0.0,0.0,0.0,1.0
Male,10.0,15.0,2013,2014,0.0,0.0,0.0,1.0
Male,10.0,15.0,2014,2015,0.0,0.0,0.0,1.0
Male,10.0,15.0,2015,2016,0.0,0.0,0.0,1.0
Male,10.0,15.0,2016,2017,0.0,0.0,0.0,1.0
Male,10.0,15.0,2017,2018,0.0,0.0,0.0,1.0
Male,10.0,15.0,2018,2019,0.0,0.0,0.0,1.0
Male,10.0,15.0,2019,2020,0.0,0.0,0.0,1.0
Male,15.0,20.0,1990,1991,0.0,0.0,0.0,1.0
Male,15.0,20.0,1991,1992,0.0,0.0,0.0,1.0
Male,15.0,20.0,1992,1993,0.0,0.0,0.0,1.0
Male,15.0,20.0,1993,1994,0.0,0.0,0.0,1.0
Male,15.0,20.0,1994,1995,0.0,0.0,0.0,1.0
Male,15.0,20.0,1995,1996,0.0,0.0,0.0,1.0
Male,15.0,20.0,1996,1997,0.0,0.0,0.0,1.0
Male,15.0,20.0,1997,1998,0.0,0.0,0.0,1.0
Male,15.0,20.0,1998,1999,0.0,0.0,0.0,1.0
Male,15.0,20.0,1999,2000,0.0,0.0,0.0,1.0
Male,15.0,20.0,2000,2001,0.0,0.0,0.0,1.0
Male,15.0,20.0,2001,2002,0.0,0.0,0.0,1.0
Male,15.0,20.0,2002,2003,0.0,0.0,0.0,1.0
Male,15.0,20.0,2003,2004,0.0,0.0,0.0,1.0
Male,15.0,20.0,2004,2005,0.0,0.0,0.0,1.0
Male,15.0,20.0,2005,2006,0.0,0.0,0.0,1.0
Male,15.0,20.0,2006,2007,0.0,0.0,0.0,1.0
Male,15.0,20.0,2007,2008,0.0,0.0,0.0,1.0
Male,15.0,20.0,2008,2009,0.0,0.0,0.0,1.0
Male,15.0,20.0,2009,2010,0.0,0.0,0.0,1.0
Male,15.0,20.0,2010,2011,0.0,0.0,0.0,1.0
Male,15.0,20.0,2011,2012,0.0,0.0,0.0,1.0
Male,15.0,20.0,2012,2013,0.0,0.0,0.0,1.0
Male,15.0,20.0,2013,2014,0.0,0.0,0.0,1.0
Male,15.0,20.0,2014,2015,0.0,0.0,0.0,1.0
Male,15.0,20.0,2015,2016,0.0,0.0,0.0,1.0
Male,15.0,20.0,2016,2017,0.0,0.0,0.0,1.0
Male,15.0,20.0,2017,2018,0.0,0.0,0.0,1.0
Male,15.0,20.0,2018,2019,0.0,0.0,0.0,1.0
Male,15.0,20.0,2019,2020,0.0,0.0,0.0,1.0
Male,20.0,25.0,1990,1991,0.0,0.0,0.0,1.0
Male,20.0,25.0,1991,1992,0.0,0.0,0.0,1.0
Male,20.0,25.0,1992,1993,0.0,0.0,0.0,1.0
Male,20.0,25.0,1993,1994,0.0,0.0,0.0,1.0
Male,20.0,25.0,1994,1995,0.0,0.0,0.0,1.0
Male,20.0,25.0,1995,1996,0.0,0.0,0.0,1.0
Male,20.0,25.0,1996,1997,0.0,0.0,0.0,1.0
Male,20.0,25.0,1997,1998,0.0,0.0,0.0,1.0
Male,20.0,25.0,1998,1999,0.0,0.0,0.0,1.0
Male,20.0,25.0,1999,2000,0.0,0.0,0.0,1.0
Male,20.0,25.0,2000,2001,0.0,0.0,0.0,1.0
Male,20.0,25.0,2001,2002,0.0,0.0,0.0,1.0
Male,20.0,25.0,2002,2003,0.0,0.0,0.0,1.0
Male,20.0,25.0,2003,2004,0.0,0.0,0.0,1.0
Male,20.0,25.0,2004,2005,0.0,0.0,0.0,1.0
Male,20.0,25.0,2005,2006,0.0,0.0,0.0,1.0
Male,20.0,25.0,2006,2007,0.0,0.0,0.0,1.0
Male,20.0,25.0,2007,2008,0.0,0.0,0.0,1.0
Male,20.0,25.0,2008,2009,0.0,0.0,0.0,1.0
Male,20.0,25.0,2009,2010,0.0,0.0,0.0,1.0
Male,20.0,25.0,2010,2011,0.0,0.0,0.0,1.0
Male,20.0,25.0,2011,2012,0.0,0.0,0.0,1.0
Male,20.0,25.0,2012,2013,0.0,0.0,0.0,1.0
Male,20.0,25.0,2013,2014,0.0,0.0,0.0,1.0
Male,20.0,25.0,2014,2015,0.0,0.0,0.0,1.0
Male,20.0,25.0,2015,2016,0.0,0.0,0.0,1.0
Male,20.0,25.0,2016,2017,0.0,0.0,0.0,1.0
Male,20.0,25.0,2017,2018,0.0,0.0,0.0,1.0
Male,20.0,25.0,2018,2019,0.0,0.0,0.0,1.0
Male,20.0,25.0,2019,2020,0.0,0.0,0.0,1.0
Male,25.0,30.0,1990,1991,0.0,0.0,0.0,1.0
Male,25.0,30.0,1991,1992,0.0,0.0,0.0,1.0
Male,25.0,30.0,1992,1993,0.0,0.0,0.0,1.0
Male,25.0,30.0,1993,1994,0.0,0.0,0.0,1.0
Male,25.0,30.0,1994,1995,0.0,0.0,0.0,1.0
Male,25.0,30.0,1995,1996,0.0,0.0,0.0,1.0
Male,25.0,30.0,1996,1997,0.0,0.0,0.0,1.0
Male,25.0,30.0,1997,1998,0.0,0.0,0.0,1.0
Male,25.0,30.0,1998,1999,0.0,0.0,0.0,1.0
Male,25.0,30.0,1999,2000,0.0,0.0,0.0,1.0
Male,25.0,30.0,2000,2001,0.0,0.0,0.0,1.0
Male,25.0,30.0,2001,2002,0.0,0.0,0.0,1.0
Male,25.0,30.0,2002,2003,0.0,0.0,0.0,1.0
Male,25.0,30.0,2003,2004,0.0,0.0,0.0,1.0
Male,25.0,30.0,2004,2005,0.0,0.0,0.0,1.0
Male,25.0,30.0,2005,2006,0.0,0.0,0.0,1.0
Male,25.0,30.0,2006,2007,0.0,0.0,0.0,1.0
Male,25.0,30.0,2007,2008,0.0,0.0,0.0,1.0
Male,25.0,30.0,2008,2009,0.0,0.0,0.0,1.0
Male,25.0,30.0,2009,2010,0.0,0.0,0.0,1.0
Male,25.0,30.0,2010,2011,0.0,0.0,0.0,1.0
Male,25.0,30.0,2011,2012,0.0,0.0,0.0,1.0
Male,25.0,30.0,2012,2013,0.0,0.0,0.0,1.0
Male,25.0,30.0,2013,2014,0.0,0.0,0.0,1.0
Male,25.0,30.0,2014,2015,0.0,0.0,0.0,1.0
Male,25.0,30.0,2015,2016,0.0,0.0,0.0,1.0
Male,25.0,30.0,2016,2017,0.0,0.0,0.0,1.0
Male,25.0,30.0,2017,2018,0.0,0.0,0.0,1.0
Male,25.0,30.0,2018,2019,0.0,0.0,0.0,1.0
Male,25.0,30.0,2019,2020,0.0,0.0,0.0,1.0
Male,30.0,35.0,1990,1991,0.0,0.0,0.0,1.0
Male,30.0,35.0,1991,1992,0.0,0.0,0.0,1.0
Male,30.0,35.0,1992,1993,0.0,0.0,0.0,1.0
Male,30.0,35.0,1993,1994,0.0,0.0,0.0,1.0
Male,30.0,35.0,1994,1995,0.0,0.0,0.0,1.0
Male,30.0,35.0,1995,1996,0.0,0.0,0.0,1.0
Male,30.0,35.0,1996,1997,0.0,0.0,0.0,1.0
Male,30.0,35.0,1997,1998,0.0,0.0,0.0,1.0
Male,30.0,35.0,1998,1999,0.0,0.0,0.0,1.0
Male,30.0,35.0,1999,2000,0.0,0.0,0.0,1.0
Male,30.0,35.0,2000,2001,0.0,0.0,0.0,1.0
Male,30.0,35.0,2001,2002,0.0,0.0,0.0,1.0
Male,30.0,35.0,2002,2003,0.0,0.0,0.0,1.0
Male,30.0,35.0,2003,2004,0.0,0.0,0.0,1.0
Male,30.0,35.0,2004,2005,0.0,0.0,0.0,1.0
Male,30.0,35.0,2005,2006,0.0,0.0,0.0,1.0
Male,30.0,35.0,2006,2007,0.0,0.0,0.0,1.0
Male,30.0,35.0,2007,2008,0.0,0.0,0.0,1.0
Male,30.0,35.0,2008,2009,0.0,0.0,0.0,1.0
Male,30.0,35.0,2009,2010,0.0,0.0,0.0,1.0
Male,30.0,35.0,2010,2011,0.0,0.0,0.0,1.0
Male,30.0,35.0,2011,2012,0.0,0.0,0.0,1.0
Male,30.0,35.0,2012,2013,0.0,0.0,0.0,1.0
Male,30.0,35.0,2013,2014,0.0,0.0,0.0,1.0
Male,30.0,35.0,2014,2015,0.0,0.0,0.0,1.0
Male,30.0,35.0,2015,2016,0.0,0.0,0.0,1.0
Male,30.0,35.0,2016,2017,0.0,0.0,0.0,1.0
Male,30.0,35.0,2017,2018,0.0,0.0,0.0,1.0
Male,30.0,35.0,2018,2019,0.0,0.0,0.0,1.0
Male,30.0,35.0,2019,2020,0.0,0.0,0.0,1.0
Male,35.0,40.0,1990,1991,0.0,0.0,0.0,1.0
Male,35.0,40.0,1991,1992,0.0,0.0,0.0,1.0
Male,35.0,40.0,1992,1993,0.0,0.0,0.0,1.0
Male,35.0,40.0,1993,1994,0.0,0.0,0.0,1.0
Male,35.0,40.0,1994,1995,0.0,0.0,0.0,1.0
Male,35.0,40.0,1995,1996,0.0,0.0,0.0,1.0
Male,35.0,40.0,1996,1997,0.0,0.0,0.0,1.0
Male,35.0,40.0,1997,1998,0.0,0.0,0.0,1.0
Male,35.0,40.0,1998,1999,0.0,0.0,0.0,1.0
Male,35.0,40.0,1999,2000,0.0,0.0,0.0,1.0
Male,35.0,40.0,2000,2001,0.0,0.0,0.0,1.0
Male,35.0,40.0,2001,2002,0.0,0.0,0.0,1.0
Male,35.0,40.0,2002,2003,0.0,0.0,0.0,1.0
Male,35.0,40.0,2003,2004,0.0,0.0,0.0,1.0
Male,35.0,40.0,2004,2005,0.0,0.0,0.0,1.0
Male,35.0,40.0,2005,2006,0.0,0.0,0.0,1.0
Male,35.0,40.0,2006,2007,0.0,0.0,0.0,1.0
Male,35.0,40.0,2007,2008,0.0,0.0,0.0,1.0
Male,35.0,40.0,2008,2009,0.0,0.0,0.0,1.0
Male,35.0,40.0,2009,2010,0.0,0.0,0.0,1.0
Male,35.0,40.0,2010,2011,0.0,0.0,0.0,1.0
Male,35.0,40.0,2011,2012,0.0,0.0,0.0,1.0
Male,35.0,40.0,2012,2013,0.0,0.0,0.0,1.0
Male,35.0,40.0,2013,2014,0.0,0.0,0.0,1.0
Male,35.0,40.0,2014,2015,0.0,0.0,0.0,1.0
Male,35.0,40.0,2015,2016,0.0,0.0,0.0,1.0
Male,35.0,40.0,2016,2017,0.0,0.0,0.0,1.0
Male,35.0,40.0,2017,2018,0.0,0.0,0.0,1.0
Male,35.0,40.0,2018,2019,0.0,0.0,0.0,1.0
Male,35.0,40.0,2019,2020,0.0,0.0,0.0,1.0
Male,40.0,45.0,1990,1991,0.0,0.0,0.0,1.0
Male,40.0,45.0,1991,1992,0.0,0.0,0.0,1.0
Male,40.0,45.0,1992,1993,0.0,0.0,0.0,1.0
Male,40.0,45.0,1993,1994,0.0,0.0,0.0,1.0
Male,40.0,45.0,1994,1995,0.0,0.0,0.0,1.0
Male,40.0,45.0,1995,1996,0.0,0.0,0.0,1.0
Male,40.0,45.0,1996,1997,0.0,0.0,0.0,1.0
Male,40.0,45.0,1997,1998,0.0,0.0,0.0,1.0
Male,40.0,45.0,1998,1999,0.0,0.0,0.0,1.0
Male,40.0,45.0,1999,2000,0.0,0.0,0.0,1.0
Male,40.0,45.0,2000,2001,0.0,0.0,0.0,1.0
Male,40.0,45.0,2001,2002,0.0,0.0,0.0,1.0
Male,40.0,45.0,2002,2003,0.0,0.0,0.0,1.0
Male,40.0,45.0,2003,2004,0.0,0.0,0.0,1.0
Male,40.0,45.0,2004,2005,0.0,0.0,0.0,1.0
Male,40.0,45.0,2005,2006,0.0,0.0,0.0,1.0
Male,40.0,45.0,2006,2007,0.0,0.0,0.0,1.0
Male,40.0,45.0,2007,2008,0.0,0.0,0.0,1.0
Male,40.0,45.0,2008,2009,0.0,0.0,0.0,1.0
Male,40.0,45.0,2009,2010,0.0,0.0,0.0,1.0
Male,40.0,45.0,2010,2011,0.0,0.0,0.0,1.0
Male,40.0,45.0,2011,2012,0.0,0.0,0.0,1.0
Male,40.0,45.0,2012,2013,0.0,0.0,0.0,1.0
Male,40.0,45.0,2013,2014,0.0,0.0,0.0,1.0
Male,40.0,45.0,2014,2015,0.0,0.0,0.0,1.0
Male,40.0,45.0,2015,2016,0.0,0.0,0.0,1.0
Male,40.0,45.0,2016,2017,0.0,0.0,0.0,1.0
Male,40.0,45.0,2017,2018,0.0,0.0,0.0,1.0
Male,40.0,45.0,2018,2019,0.0,0.0,0.0,1.0
Male,40.0,45.0,2019,2020,0.0,0.0,0.0,1.0
Male,45.0,50.0,1990,1991,0.0,0.0,0.0,1.0
Male,45.0,50.0,1991,1992,0.0,0.0,0.0,1.0
Male,45.0,50.0,1992,1993,0.0,0.0,0.0,1.0
Male,45.0,50.0,1993,1994,0.0,0.0,0.0,1.0
Male,45.0,50.0,1994,1995,0.0,0.0,0.0,1.0
Male,45.0,50.0,1995,1996,0.0,0.0,0.0,1.0
Male,45.0,50.0,1996,1997,0.0,0.0,0.0,1.0
Male,45.0,50.0,1997,1998,0.0,0.0,0.0,1.0
Male,45.0,50.0,1998,1999,0.0,0.0,0.0,1.0
Male,45.0,50.0,1999,2000,0.0,0.0,0.0,1.0
Male,45.0,50.0,2000,2001,0.0,0.0,0.0,1.0
Male,45.0,50.0,2001,2002,0.0,0.0,0.0,1.0
Male,45.0,50.0,2002,2003,0.0,0.0,0.0,1.0
Male,45.0,50.0,2003,2004,0.0,0.0,0.0,1.0
Male,45.0,50.0,2004,2005,0.0,0.0,0.0,1.0
Male,45.0,50.0,2005,2006,0.0,0.0,0.0,1.0
Male,45.0,50.0,2006,2007,0.0,0.0,0.0,1.0
Male,45.0,50.0,2007,2008,0.0,0.0,0.0,1.0
Male,45.0,50.0,2008,2009,0.0,0.0,0.0,1.0
Male,45.0,50.0,2009,2010,0.0,0.0,0.0,1.0
Male,45.0,50.0,2010,2011,0.0,0.0,0.0,1.0
Male,45.0,50.0,2011,2012,0.0,0.0,0.0,1.0
Male,45.0,50.0,2012,2013,0.0,0.0,0.0,1.0
Male,45.0,50.0,2013,2014,0.0,0.0,0.0,1.0
Male,45.0,50.0,2014,2015,0.0,0.0,0.0,1.0
Male,45.0,50.0,2015,2016,0.0,0.0,0.0,1.0
Male,45.0,50.0,2016,2017,0.0,0.0,0.0,1.0
Male,45.0,50.0,2017,2018,0.0,0.0,0.0,1.0
Male,45.0,50.0,2018,2019,0.0,0.0,0.0,1.0
Male,45.0,50.0,2019,2020,0.0,0.0,0.0,1.0
Male,50.0,55.0,1990,1991,0.0,0.0,0.0,1.0
Male,50.0,55.0,1991,1992,0.0,0.0,0.0,1.0
Male,50.0,55.0,1992,1993,0.0,0.0,0.0,1.0
Male,50.0,55.0,1993,1994,0.0,0.0,0.0,1.0
Male,50.0,55.0,1994,1995,0.0,0.0,0.0,1.0
Male,50.0,55.0,1995,1996,0.0,0.0,0.0,1.0
Male,50.0,55.0,1996,1997,0.0,0.0,0.0,1.0
Male,50.0,55.0,1997,1998,0.0,0.0,0.0,1.0
Male,50.0,55.0,1998,1999,0.0,0.0,0.0,1.0
Male,50.0,55.0,1999,2000,0.0,0.0,0.0,1.0
Male,50.0,55.0,2000,2001,0.0,0.0,0.0,1.0
Male,50.0,55.0,2001,2002,0.0,0.0,0.0,1.0
Male,50.0,55.0,2002,2003,0.0,0.0,0.0,1.0
Male,50.0,55.0,2003,2004,0.0,0.0,0.0,1.0
Male,50.0,55.0,2004,2005,0.0,0.0,0.0,1.0
Male,50.0,55.0,2005,2006,0.0,0.0,0.0,1.0
Male,50.0,55.0,2006,2007,0.0,0.0,0.0,1.0
Male,50.0,55.0,2007,2008,0.0,0.0,0.0,1.0
Male,50.0,55.0,2008,2009,0.0,0.0,0.0,1.0
Male,50.0,55.0,2009,2010,0.0,0.0,0.0,1.0
Male,50.0,55.0,2010,2011,0.0,0.0,0.0,1.0
Male,50.0,55.0,2011,2012,0.0,0.0,0.0,1.0
Male,50.0,55.0,2012,2013,0.0,0.0,0.0,1.0
Male,50.0,55.0,2013,2014,0.0,0.0,0.0,1.0
Male,50.0,55.0,2014,2015,0.0,0.0,0.0,1.0
Male,50.0,55.0,2015,2016,0.0,0.0,0.0,1.0
Male,50.0,55.0,2016,2017,0.0,0.0,0.0,1.0
